category	de_genes
GO:0045935	FBGN0003360,FBGN0261552,FBGN0004396,FBGN0000567,FBGN0004893,FBGN0015371,FBGN0038805,FBGN0011274,FBGN0033782,FBGN0035232,FBGN0000146,FBGN0040290,FBGN0262103,FBGN0001297,FBGN0000286,FBGN0003507,FBGN0033402,FBGN0015903,FBGN0025682,FBGN0034970,FBGN0039209,FBGN0035644,FBGN0004872,FBGN0263593,FBGN0038391,FBGN0003117,FBGN0003862,FBGN0001197,FBGN0000147,FBGN0016694,FBGN0027620,FBGN0036746,FBGN0037672,FBGN0261283,FBGN0250732,FBGN0260632,FBGN0032202,FBGN0004597
GO:0031267	FBGN0026376,FBGN0003041,FBGN0031769,FBGN0086757,FBGN0036257,FBGN0261261,FBGN0022213
GO:0044238	FBGN0003360,FBGN0039827,FBGN0027279,FBGN0023479,FBGN0262733,FBGN0261552,FBGN0024288,FBGN0283658,FBGN0035147,FBGN0003748,FBGN0261596,FBGN0261584,FBGN0031322,FBGN0039464,FBGN0051523,FBGN0000406,FBGN0262057,FBGN0031805,FBGN0024491,FBGN0027580,FBGN0032598,FBGN0013763,FBGN0261560,FBGN0036373,FBGN0004369,FBGN0031359,FBGN0050463,FBGN0028514,FBGN0004396,FBGN0000567,FBGN0034438,FBGN0038198,FBGN0005593,FBGN0032956,FBGN0003502,FBGN0043364,FBGN0028990,FBGN0027515,FBGN0004893,FBGN0261238,FBGN0031703,FBGN0015371,FBGN0086450,FBGN0003076,FBGN0259749,FBGN0266064,FBGN0001124,FBGN0038805,FBGN0004507,FBGN0035150,FBGN0036663,FBGN0011274,FBGN0286071,FBGN0052412,FBGN0005640,FBGN0261808,FBGN0032638,FBGN0010591,FBGN0020257,FBGN0086355,FBGN0033782,FBGN0032029,FBGN0039640,FBGN0027091,FBGN0035266,FBGN0035232,FBGN0030598,FBGN0003074,FBGN0036896,FBGN0039613,FBGN0005660,FBGN0263041,FBGN0039776,FBGN0001091,FBGN0262579,FBGN0038660,FBGN0041629,FBGN0032775,FBGN0027348,FBGN0045852,FBGN0285963,FBGN0020248,FBGN0000079,FBGN0041342,FBGN0261602,FBGN0038381,FBGN0266452,FBGN0039593,FBGN0261278,FBGN0031285,FBGN0031055,FBGN0267824,FBGN0014869,FBGN0000579,FBGN0003525,FBGN0010316,FBGN0000416,FBGN0033113,FBGN0286782,FBGN0010382,FBGN0000146,FBGN0027836,FBGN0039381,FBGN0250906,FBGN0030662,FBGN0020493,FBGN0014906,FBGN0039101,FBGN0024150,FBGN0024250,FBGN0000405,FBGN0040290,FBGN0035001,FBGN0031489,FBGN0031738,FBGN0000447,FBGN0283680,FBGN0022338,FBGN0261258,FBGN0260960,FBGN0031461,FBGN0039494,FBGN0027525,FBGN0036862,FBGN0031637,FBGN0020386,FBGN0050085,FBGN0033362,FBGN0013770,FBGN0037678,FBGN0259110,FBGN0262103,FBGN0032156,FBGN0030362,FBGN0022382,FBGN0036752,FBGN0266377,FBGN0038237,FBGN0010786,FBGN0023477,FBGN0036641,FBGN0270926,FBGN0002609,FBGN0032820,FBGN0020414,FBGN0032330,FBGN0086687,FBGN0001297,FBGN0000286,FBGN0029664,FBGN0030052,FBGN0020618,FBGN0004652,FBGN0033363,FBGN0011606,FBGN0003891,FBGN0003507,FBGN0042094,FBGN0262081,FBGN0029114,FBGN0010228,FBGN0013548,FBGN0038815,FBGN0032400,FBGN0010300,FBGN0000490,FBGN0033033,FBGN0030863,FBGN0033402,FBGN0052529,FBGN0036560,FBGN0031148,FBGN0027375,FBGN0026372,FBGN0053138,FBGN0032436,FBGN0027578,FBGN0015903,FBGN0003557,FBGN0011206,FBGN0036449,FBGN0032482,FBGN0037222,FBGN0028434,FBGN0263118,FBGN0266421,FBGN0001206,FBGN0020391,FBGN0032078,FBGN0039876,FBGN0026150,FBGN0028325,FBGN0038595,FBGN0032881,FBGN0265140,FBGN0028540,FBGN0262127,FBGN0025682,FBGN0259935,FBGN0036821,FBGN0035811,FBGN0050359,FBGN0036196,FBGN0033502,FBGN0039756,FBGN0261109,FBGN0034970,FBGN0031992,FBGN0013347,FBGN0010314,FBGN0039209,FBGN0030305,FBGN0025383,FBGN0015288,FBGN0031952,FBGN0054056,FBGN0031816,FBGN0038043,FBGN0035766,FBGN0031988,FBGN0035850,FBGN0027945,FBGN0000139,FBGN0010768,FBGN0003279,FBGN0034221,FBGN0043362,FBGN0286198,FBGN0002780,FBGN0035903,FBGN0035644,FBGN0034950,FBGN0038745,FBGN0004872,FBGN0023129,FBGN0029823,FBGN0261445,FBGN0030974,FBGN0265045,FBGN0029975,FBGN0263593,FBGN0039108,FBGN0035496,FBGN0035608,FBGN0038391,FBGN0270927,FBGN0086708,FBGN0004584,FBGN0020416,FBGN0037901,FBGN0003117,FBGN0037896,FBGN0034753,FBGN0026576,FBGN0262582,FBGN0030318,FBGN0033924,FBGN0087035,FBGN0003862,FBGN0051005,FBGN0025574,FBGN0243512,FBGN0001197,FBGN0260936,FBGN0020764,FBGN0027621,FBGN0003053,FBGN0034029,FBGN0037717,FBGN0285947,FBGN0032698,FBGN0033192,FBGN0003366,FBGN0039788,FBGN0028970,FBGN0000064,FBGN0040308,FBGN0264816,FBGN0011754,FBGN0041588,FBGN0051477,FBGN0039580,FBGN0036801,FBGN0265191,FBGN0036194,FBGN0041191,FBGN0037705,FBGN0038953,FBGN0052133,FBGN0053329,FBGN0039612,FBGN0038118,FBGN0033205,FBGN0012034,FBGN0023169,FBGN0029970,FBGN0036147,FBGN0037760,FBGN0036053,FBGN0030482,FBGN0039759,FBGN0038608,FBGN0029870,FBGN0026319,FBGN0265003,FBGN0002891,FBGN0029504,FBGN0261285,FBGN0039797,FBGN0025352,FBGN0022702,FBGN0033890,FBGN0261983,FBGN0004861,FBGN0000147,FBGN0265011,FBGN0016694,FBGN0023537,FBGN0031399,FBGN0262782,FBGN0041627,FBGN0001942,FBGN0027620,FBGN0037539,FBGN0029861,FBGN0033717,FBGN0034564,FBGN0036746,FBGN0053460,FBGN0037672,FBGN0030884,FBGN0033458,FBGN0031973,FBGN0086253,FBGN0030485,FBGN0026323,FBGN0040765,FBGN0260746,FBGN0034644,FBGN0031990,FBGN0039094,FBGN0035769,FBGN0026143,FBGN0020633,FBGN0030051,FBGN0004066,FBGN0036702,FBGN0004865,FBGN0038484,FBGN0011659,FBGN0035287,FBGN0028399,FBGN0261283,FBGN0033204,FBGN0026380,FBGN0034139,FBGN0034643,FBGN0053056,FBGN0028690,FBGN0034390,FBGN0040373,FBGN0031540,FBGN0030588,FBGN0261931,FBGN0004870,FBGN0025571,FBGN0036893,FBGN0263200,FBGN0250732,FBGN0003575,FBGN0260632,FBGN0261789,FBGN0011236,FBGN0017551,FBGN0030612,FBGN0265523,FBGN0029895,FBGN0083983,FBGN0034417,FBGN0032202,FBGN0020887,FBGN0052251,FBGN0010909,FBGN0041171,FBGN0003308,FBGN0032603,FBGN0004597
GO:0048070	FBGN0004870
GO:0120305	FBGN0004870
GO:0019905	FBGN0030412
GO:0016247	FBGN0264753
GO:0050805	FBGN0033483
GO:0050657	FBGN0263232,FBGN0000416,FBGN0033926,FBGN0015795,FBGN0087035
GO:0050658	FBGN0263232,FBGN0000416,FBGN0033926,FBGN0015795,FBGN0087035
GO:0098960	FBGN0039419,FBGN0029147
GO:0030031	FBGN0032859,FBGN0003447,FBGN0260933,FBGN0010223,FBGN0051352,FBGN0032078,FBGN0033224,FBGN0031952,FBGN0261811,FBGN0053558,FBGN0016693,FBGN0000578,FBGN0036354,FBGN0035295
GO:0006661	FBGN0283680,FBGN0034644,FBGN0036893
GO:0042600	FBGN0025390
GO:0030951	FBGN0001137,FBGN0036059
GO:0016817	FBGN0264753,FBGN0037754,FBGN0028473,FBGN0263873,FBGN0001122,FBGN0027836,FBGN0010223,FBGN0015795,FBGN0011710,FBGN0027375,FBGN0037046,FBGN0004387,FBGN0014029,FBGN0030343,FBGN0039788,FBGN0041191,FBGN0002567,FBGN0029870,FBGN0036702,FBGN0011659
GO:1902652	FBGN0029870
GO:0007350	FBGN0001137,FBGN0004893,FBGN0003317,FBGN0000146,FBGN0041604,FBGN0000256,FBGN0003891,FBGN0015903,FBGN0004650,FBGN0261445,FBGN0003117,FBGN0262582,FBGN0087035,FBGN0002945
GO:0120031	FBGN0003447,FBGN0260933,FBGN0010223,FBGN0051352,FBGN0032078,FBGN0033224,FBGN0031952,FBGN0261811,FBGN0053558,FBGN0016693,FBGN0000578,FBGN0036354,FBGN0035295
GO:0032984	FBGN0010225,FBGN0265512,FBGN0028671,FBGN0038651,FBGN0263197
GO:0051084	FBGN0031322
GO:0051085	FBGN0031322
GO:0042157	FBGN0035850,FBGN0086708,FBGN0036893
GO:0051028	FBGN0263232,FBGN0033926
GO:0005326	FBGN0035969
GO:0009612	FBGN0086355,FBGN0060296
GO:0034249	FBGN0261560,FBGN0000146,FBGN0010300,FBGN0015903,FBGN0004872
GO:0008235	FBGN0034438,FBGN0039640,FBGN0285963,FBGN0026150
GO:0140110	FBGN0024288,FBGN0024491,FBGN0004396,FBGN0000567,FBGN0043364,FBGN0004893,FBGN0261238,FBGN0015371,FBGN0011274,FBGN0033782,FBGN0005660,FBGN0045852,FBGN0024250,FBGN0002609,FBGN0001297,FBGN0000286,FBGN0004652,FBGN0003507,FBGN0028397,FBGN0015903,FBGN0263118,FBGN0085354,FBGN0034970,FBGN0039209,FBGN0038043,FBGN0010768,FBGN0286198,FBGN0263593,FBGN0038391,FBGN0003117,FBGN0262582,FBGN0003862,FBGN0003053,FBGN0037717,FBGN0029504,FBGN0261983,FBGN0016694,FBGN0029861,FBGN0037672,FBGN0033458,FBGN0040765,FBGN0035769,FBGN0004865,FBGN0261283,FBGN0034643,FBGN0004870,FBGN0085450,FBGN0260632,FBGN0011236,FBGN0265523,FBGN0029895,FBGN0032202,FBGN0004597
GO:0072503	FBGN0003360,FBGN0039714,FBGN0025693
GO:0140640	FBGN0035150,FBGN0038877,FBGN0261808,FBGN0027091,FBGN0038381,FBGN0039593,FBGN0000146,FBGN0040290,FBGN0261258,FBGN0029664,FBGN0027375,FBGN0004872,FBGN0004584,FBGN0037901,FBGN0087035,FBGN0038953,FBGN0038608,FBGN0002891,FBGN0041627,FBGN0001942,FBGN0027620,FBGN0020633,FBGN0011659,FBGN0031540
GO:0017053	FBGN0265523
GO:0005703	FBGN0025682,FBGN0000139
GO:0043966	FBGN0003862
GO:0007317	FBGN0000146
GO:0015850	FBGN0038198
GO:0043679	FBGN0040752,FBGN0259246,FBGN0016693,FBGN0000578,FBGN0260632
GO:0000302	FBGN0266377
GO:0000791	FBGN0004872,FBGN0250732,FBGN0003575
GO:0004722	FBGN0027515,FBGN0031952
GO:0005267	FBGN0265042,FBGN0000535
GO:0051170	FBGN0260933,FBGN0267727,FBGN0022213
GO:0051236	FBGN0263232,FBGN0000416,FBGN0033926,FBGN0015795,FBGN0087035
GO:0004879	FBGN0004865
GO:0098531	FBGN0004865
GO:0009266	FBGN0001226,FBGN0001224,FBGN0001225,FBGN0040308,FBGN0035113,FBGN0060296,FBGN0038145
GO:0007286	FBGN0265512,FBGN0014906,FBGN0024273,FBGN0035608,FBGN0016693,FBGN0261015
GO:0051020	FBGN0026376,FBGN0003041,FBGN0031769,FBGN0086757,FBGN0036257,FBGN0261261,FBGN0022213
GO:0007274	FBGN0259246,FBGN0036641,FBGN0015903,FBGN0033483,FBGN0030412
GO:0006664	FBGN0032078,FBGN0036893
GO:1903509	FBGN0032078,FBGN0036893
GO:0004386	FBGN0040290,FBGN0027375,FBGN0001942,FBGN0020633,FBGN0031540
GO:0031902	FBGN0015795
GO:0044306	FBGN0040752,FBGN0259246,FBGN0016693,FBGN0000578,FBGN0260632
GO:0034728	FBGN0024250,FBGN0027620,FBGN0029895
GO:0016567	FBGN0032956,FBGN0035232,FBGN0010382,FBGN0020618,FBGN0030863,FBGN0003557,FBGN0036196,FBGN0031816,FBGN0043362,FBGN0025574,FBGN0037705,FBGN0037760,FBGN0261931,FBGN0017551
GO:0006506	FBGN0036893
GO:0031227	FBGN0051523,FBGN0039381,FBGN0260960
GO:0001737	FBGN0001122
GO:0048592	FBGN0262733,FBGN0040388,FBGN0015371,FBGN0041342,FBGN0010382,FBGN0035001,FBGN0031461,FBGN0004197,FBGN0026179,FBGN0001297,FBGN0000490,FBGN0003557,FBGN0020391,FBGN0262127,FBGN0034970,FBGN0016693,FBGN0037896,FBGN0262582,FBGN0003053,FBGN0003366,FBGN0053193,FBGN0029970,FBGN0086253,FBGN0026323,FBGN0000547
GO:0090596	FBGN0262733,FBGN0040388,FBGN0015371,FBGN0041342,FBGN0010382,FBGN0035001,FBGN0031461,FBGN0004197,FBGN0026179,FBGN0001297,FBGN0000490,FBGN0003557,FBGN0020391,FBGN0262127,FBGN0034970,FBGN0016693,FBGN0037896,FBGN0262582,FBGN0003053,FBGN0003366,FBGN0053193,FBGN0029970,FBGN0086253,FBGN0026323,FBGN0000547
GO:0016706	FBGN0039776,FBGN0036147
GO:0070372	FBGN0266377,FBGN0028717
GO:0006458	FBGN0031322
GO:0043565	FBGN0024288,FBGN0004396,FBGN0000567,FBGN0043364,FBGN0004893,FBGN0015371,FBGN0038805,FBGN0011274,FBGN0033782,FBGN0035232,FBGN0005660,FBGN0045852,FBGN0024250,FBGN0002609,FBGN0001297,FBGN0000286,FBGN0003507,FBGN0052529,FBGN0015903,FBGN0263118,FBGN0039209,FBGN0000139,FBGN0010768,FBGN0002780,FBGN0038391,FBGN0003117,FBGN0262582,FBGN0003862,FBGN0003053,FBGN0037717,FBGN0029504,FBGN0261983,FBGN0004861,FBGN0016694,FBGN0041627,FBGN0037672,FBGN0033458,FBGN0040765,FBGN0035769,FBGN0026143,FBGN0004865,FBGN0261283,FBGN0034643,FBGN0085450,FBGN0260632,FBGN0011236
GO:0046777	FBGN0036896,FBGN0003366
GO:0035770	FBGN0000146,FBGN0003891,FBGN0004872,FBGN0087035,FBGN0001942,FBGN0034564
GO:0001745	FBGN0262733,FBGN0040388,FBGN0015371,FBGN0041342,FBGN0010382,FBGN0035001,FBGN0031461,FBGN0004197,FBGN0026179,FBGN0001297,FBGN0000490,FBGN0003557,FBGN0020391,FBGN0262127,FBGN0034970,FBGN0016693,FBGN0037896,FBGN0003053,FBGN0003366,FBGN0053193,FBGN0029970,FBGN0086253,FBGN0026323,FBGN0000547
GO:0045676	FBGN0262733
GO:0019935	FBGN0263257
GO:0061136	FBGN0032956,FBGN0260936,FBGN0001942
GO:1905515	FBGN0260933
GO:0016579	FBGN0020618,FBGN0260936
GO:0015267	FBGN0033635,FBGN0034885,FBGN0030529,FBGN0030349,FBGN0265194,FBGN0265042,FBGN0261444,FBGN0265274,FBGN0051116,FBGN0263257,FBGN0029147,FBGN0259683,FBGN0085434,FBGN0051477,FBGN0053508,FBGN0035113,FBGN0000535,FBGN0060296
GO:0022803	FBGN0033635,FBGN0034885,FBGN0030529,FBGN0030349,FBGN0265194,FBGN0265042,FBGN0261444,FBGN0265274,FBGN0051116,FBGN0263257,FBGN0029147,FBGN0259683,FBGN0085434,FBGN0051477,FBGN0053508,FBGN0035113,FBGN0000535,FBGN0060296
GO:0048599	FBGN0001137,FBGN0000146,FBGN0010097,FBGN0036641,FBGN0000256,FBGN0003891,FBGN0000490,FBGN0262582,FBGN0286785
GO:0044743	FBGN0033357
GO:0019898	FBGN0262733,FBGN0267252,FBGN0001122,FBGN0010223,FBGN0035850
GO:0010604	FBGN0261552,FBGN0004396,FBGN0000567,FBGN0032956,FBGN0004893,FBGN0015371,FBGN0259749,FBGN0266064,FBGN0038805,FBGN0004507,FBGN0011274,FBGN0033782,FBGN0035232,FBGN0000146,FBGN0040290,FBGN0035001,FBGN0031461,FBGN0039494,FBGN0031637,FBGN0034476,FBGN0086358,FBGN0001297,FBGN0000286,FBGN0020618,FBGN0003507,FBGN0000490,FBGN0033402,FBGN0015903,FBGN0011206,FBGN0025682,FBGN0034970,FBGN0039209,FBGN0000139,FBGN0035644,FBGN0004872,FBGN0263593,FBGN0038391,FBGN0086708,FBGN0037901,FBGN0003117,FBGN0003862,FBGN0025574,FBGN0243512,FBGN0001197,FBGN0260936,FBGN0040308,FBGN0041191,FBGN0052133,FBGN0026319,FBGN0000147,FBGN0016694,FBGN0001942,FBGN0027620,FBGN0036746,FBGN0037672,FBGN0026323,FBGN0261283,FBGN0250732,FBGN0260632,FBGN0032202,FBGN0052251,FBGN0004597
GO:0008358	FBGN0001137,FBGN0003317,FBGN0000146,FBGN0000256,FBGN0003891
GO:0000313	FBGN0083983
GO:0005761	FBGN0083983
GO:0016591	FBGN0261109,FBGN0013347
GO:0051090	FBGN0036746
GO:0009057	FBGN0013763,FBGN0032956,FBGN0266064,FBGN0004507,FBGN0020257,FBGN0038660,FBGN0039593,FBGN0000146,FBGN0013770,FBGN0020414,FBGN0013548,FBGN0030863,FBGN0003557,FBGN0011206,FBGN0039876,FBGN0259935,FBGN0036196,FBGN0010314,FBGN0031816,FBGN0035850,FBGN0038745,FBGN0004872,FBGN0020416,FBGN0260936,FBGN0039788,FBGN0037760,FBGN0038608,FBGN0022702,FBGN0001942,FBGN0037539,FBGN0004066,FBGN0026380,FBGN0028690,FBGN0261931,FBGN0003575,FBGN0017551,FBGN0041171
GO:0000959	FBGN0031359
GO:0006367	FBGN0261109,FBGN0013347
GO:0097479	FBGN0003360
GO:0007469	FBGN0003447
GO:1904580	FBGN0000146
GO:0018209	FBGN0020386,FBGN0000147,FBGN0086253
GO:0061630	FBGN0051642,FBGN0035232,FBGN0032635,FBGN0003557,FBGN0031816,FBGN0025574,FBGN0037705,FBGN0261931
GO:0010605	FBGN0031322,FBGN0262057,FBGN0024491,FBGN0261560,FBGN0036373,FBGN0043364,FBGN0028990,FBGN0004893,FBGN0015371,FBGN0033782,FBGN0031285,FBGN0031055,FBGN0267824,FBGN0010316,FBGN0033113,FBGN0010382,FBGN0000146,FBGN0020493,FBGN0024250,FBGN0050085,FBGN0022382,FBGN0032330,FBGN0020618,FBGN0003507,FBGN0010300,FBGN0000490,FBGN0052529,FBGN0015903,FBGN0011206,FBGN0259935,FBGN0000139,FBGN0286198,FBGN0034950,FBGN0004872,FBGN0029975,FBGN0035608,FBGN0038391,FBGN0003117,FBGN0262582,FBGN0087035,FBGN0260936,FBGN0032698,FBGN0038118,FBGN0040477,FBGN0037760,FBGN0038608,FBGN0004861,FBGN0027620,FBGN0029861,FBGN0031973,FBGN0035769,FBGN0004865,FBGN0003575,FBGN0017551,FBGN0265523,FBGN0029895,FBGN0020887
GO:0043195	FBGN0040752,FBGN0016693,FBGN0000578,FBGN0260632
GO:0008088	FBGN0013811,FBGN0029870
GO:0070371	FBGN0266377,FBGN0028717
GO:0008104	FBGN0023479,FBGN0040388,FBGN0260933,FBGN0000146,FBGN0032105,FBGN0024250,FBGN0046763,FBGN0267727,FBGN0036641,FBGN0041604,FBGN0011674,FBGN0052677,FBGN0011710,FBGN0035165,FBGN0031049,FBGN0003041,FBGN0003557,FBGN0001206,FBGN0024273,FBGN0029881,FBGN0034970,FBGN0004387,FBGN0014029,FBGN0035850,FBGN0034403,FBGN0033483,FBGN0013997,FBGN0025865,FBGN0016693,FBGN0037896,FBGN0243512,FBGN0001197,FBGN0003053,FBGN0027932,FBGN0031752,FBGN0037884,FBGN0041191,FBGN0002567,FBGN0086357,FBGN0033205,FBGN0026319,FBGN0022213,FBGN0261983,FBGN0028717,FBGN0000147,FBGN0035295,FBGN0014141,FBGN0030412,FBGN0263197,FBGN0033357
GO:0032436	FBGN0032956,FBGN0001942
GO:0007030	FBGN0036896,FBGN0013765,FBGN0003525,FBGN0025836
GO:0006487	FBGN0039580
GO:0006605	FBGN0031049,FBGN0003557,FBGN0001206,FBGN0086357,FBGN0033357
GO:0008589	FBGN0040271,FBGN0041604,FBGN0020618,FBGN0003557,FBGN0259228
GO:0051603	FBGN0032956,FBGN0020257,FBGN0013770,FBGN0013548,FBGN0030863,FBGN0003557,FBGN0039876,FBGN0036196,FBGN0010314,FBGN0031816,FBGN0038745,FBGN0260936,FBGN0039788,FBGN0037760,FBGN0001942,FBGN0037539,FBGN0004066,FBGN0026380,FBGN0028690,FBGN0261931,FBGN0017551,FBGN0041171
GO:0006644	FBGN0041342,FBGN0266452,FBGN0283680,FBGN0032482,FBGN0026576,FBGN0034644,FBGN0028399,FBGN0036893,FBGN0003308
GO:0006511	FBGN0032956,FBGN0020257,FBGN0013548,FBGN0030863,FBGN0003557,FBGN0039876,FBGN0036196,FBGN0010314,FBGN0031816,FBGN0260936,FBGN0039788,FBGN0037760,FBGN0001942,FBGN0037539,FBGN0004066,FBGN0026380,FBGN0028690,FBGN0261931,FBGN0017551,FBGN0041171
GO:0032446	FBGN0032956,FBGN0035232,FBGN0010382,FBGN0020618,FBGN0030863,FBGN0003557,FBGN0036196,FBGN0030305,FBGN0031816,FBGN0043362,FBGN0025574,FBGN0037705,FBGN0037760,FBGN0261931,FBGN0017551
GO:0019932	FBGN0001122,FBGN0263257,FBGN0086370
GO:0007218	FBGN0287423,FBGN0035023
GO:0006505	FBGN0036893
GO:0005635	FBGN0038476,FBGN0036059,FBGN0267975,FBGN0265003,FBGN0022213,FBGN0261283,FBGN0034447
GO:0070603	FBGN0000043,FBGN0027620
GO:0150034	FBGN0040388,FBGN0040752,FBGN0259246,FBGN0011592,FBGN0016693,FBGN0000578,FBGN0260632
GO:0015079	FBGN0265042,FBGN0036279,FBGN0000535
GO:0005694	FBGN0265276,FBGN0004396,FBGN0035150,FBGN0086906,FBGN0261602,FBGN0003525,FBGN0000043,FBGN0032105,FBGN0000405,FBGN0040290,FBGN0050085,FBGN0027375,FBGN0266421,FBGN0001206,FBGN0036059,FBGN0025682,FBGN0013347,FBGN0086757,FBGN0035766,FBGN0000139,FBGN0035644,FBGN0004872,FBGN0035608,FBGN0003862,FBGN0001197,FBGN0003053,FBGN0032698,FBGN0038118,FBGN0040477,FBGN0033890,FBGN0004861,FBGN0027620,FBGN0029861,FBGN0037672,FBGN0034523,FBGN0026143,FBGN0020633,FBGN0031540,FBGN0250732,FBGN0003575,FBGN0265523,FBGN0020887
GO:0140013	FBGN0010097,FBGN0011606,FBGN0028434,FBGN0036059,FBGN0267975,FBGN0010314,FBGN0035766,FBGN0086370,FBGN0031399,FBGN0017551
GO:0042749	FBGN0027348,FBGN0266418
GO:0005794	FBGN0039109,FBGN0050463,FBGN0039714,FBGN0034400,FBGN0020248,FBGN0031285,FBGN0013765,FBGN0039381,FBGN0030662,FBGN0031738,FBGN0030752,FBGN0026179,FBGN0034793,FBGN0267975,FBGN0086757,FBGN0031988,FBGN0030343,FBGN0030318,FBGN0243512,FBGN0037884,FBGN0002567,FBGN0261261,FBGN0031304,FBGN0040373
GO:0052652	FBGN0024150
GO:0043228	FBGN0051363,FBGN0261596,FBGN0032405,FBGN0265276,FBGN0050069,FBGN0004396,FBGN0005593,FBGN0031374,FBGN0035150,FBGN0028473,FBGN0013811,FBGN0086355,FBGN0032859,FBGN0001091,FBGN0010225,FBGN0027596,FBGN0086906,FBGN0261602,FBGN0003447,FBGN0264693,FBGN0260933,FBGN0013765,FBGN0014869,FBGN0266418,FBGN0003525,FBGN0265512,FBGN0010382,FBGN0259246,FBGN0000146,FBGN0250906,FBGN0085446,FBGN0000043,FBGN0032105,FBGN0000405,FBGN0040290,FBGN0035001,FBGN0010097,FBGN0033926,FBGN0051352,FBGN0050085,FBGN0036641,FBGN0000256,FBGN0020618,FBGN0011606,FBGN0011710,FBGN0003891,FBGN0052311,FBGN0039869,FBGN0027375,FBGN0026372,FBGN0036449,FBGN0266421,FBGN0001206,FBGN0051116,FBGN0036059,FBGN0003890,FBGN0025682,FBGN0029881,FBGN0266417,FBGN0004387,FBGN0014029,FBGN0013347,FBGN0015288,FBGN0031952,FBGN0086757,FBGN0035766,FBGN0000139,FBGN0003279,FBGN0002780,FBGN0035644,FBGN0034403,FBGN0004872,FBGN0035608,FBGN0025865,FBGN0086708,FBGN0087035,FBGN0003862,FBGN0010246,FBGN0001197,FBGN0260936,FBGN0003053,FBGN0027932,FBGN0285947,FBGN0032698,FBGN0000064,FBGN0003886,FBGN0003888,FBGN0038118,FBGN0029970,FBGN0040477,FBGN0033890,FBGN0004861,FBGN0000147,FBGN0001942,FBGN0027620,FBGN0029861,FBGN0034564,FBGN0037672,FBGN0034523,FBGN0030685,FBGN0004687,FBGN0036354,FBGN0026143,FBGN0035295,FBGN0020633,FBGN0014141,FBGN0031540,FBGN0004133,FBGN0250732,FBGN0003575,FBGN0265523,FBGN0002773,FBGN0083983,FBGN0020887,FBGN0263197
GO:0043232	FBGN0051363,FBGN0261596,FBGN0032405,FBGN0265276,FBGN0050069,FBGN0004396,FBGN0005593,FBGN0031374,FBGN0035150,FBGN0028473,FBGN0013811,FBGN0086355,FBGN0032859,FBGN0001091,FBGN0010225,FBGN0027596,FBGN0086906,FBGN0261602,FBGN0003447,FBGN0264693,FBGN0260933,FBGN0013765,FBGN0014869,FBGN0266418,FBGN0003525,FBGN0265512,FBGN0010382,FBGN0259246,FBGN0000146,FBGN0250906,FBGN0085446,FBGN0000043,FBGN0032105,FBGN0000405,FBGN0040290,FBGN0035001,FBGN0010097,FBGN0033926,FBGN0051352,FBGN0050085,FBGN0036641,FBGN0000256,FBGN0020618,FBGN0011606,FBGN0011710,FBGN0003891,FBGN0052311,FBGN0039869,FBGN0027375,FBGN0026372,FBGN0036449,FBGN0266421,FBGN0001206,FBGN0051116,FBGN0036059,FBGN0003890,FBGN0025682,FBGN0029881,FBGN0266417,FBGN0004387,FBGN0014029,FBGN0013347,FBGN0015288,FBGN0031952,FBGN0086757,FBGN0035766,FBGN0000139,FBGN0003279,FBGN0002780,FBGN0035644,FBGN0034403,FBGN0004872,FBGN0035608,FBGN0025865,FBGN0086708,FBGN0087035,FBGN0003862,FBGN0010246,FBGN0001197,FBGN0260936,FBGN0003053,FBGN0027932,FBGN0285947,FBGN0032698,FBGN0000064,FBGN0003886,FBGN0003888,FBGN0038118,FBGN0029970,FBGN0040477,FBGN0033890,FBGN0004861,FBGN0000147,FBGN0001942,FBGN0027620,FBGN0029861,FBGN0034564,FBGN0037672,FBGN0034523,FBGN0030685,FBGN0004687,FBGN0036354,FBGN0026143,FBGN0035295,FBGN0020633,FBGN0014141,FBGN0031540,FBGN0004133,FBGN0250732,FBGN0003575,FBGN0265523,FBGN0002773,FBGN0083983,FBGN0020887,FBGN0263197
GO:0019941	FBGN0032956,FBGN0020257,FBGN0013548,FBGN0030863,FBGN0003557,FBGN0039876,FBGN0036196,FBGN0010314,FBGN0031816,FBGN0260936,FBGN0039788,FBGN0037760,FBGN0001942,FBGN0037539,FBGN0004066,FBGN0026380,FBGN0028690,FBGN0261931,FBGN0017551,FBGN0041171
GO:0000049	FBGN0027091
GO:0007606	FBGN0053516,FBGN0267252,FBGN0001122,FBGN0024150,FBGN0010223,FBGN0051361,FBGN0033268,FBGN0259683,FBGN0000535,FBGN0004456,FBGN0035167
GO:0045451	FBGN0000146,FBGN0000256
GO:0009954	FBGN0037917
GO:1902115	FBGN0035295
GO:0000976	FBGN0024288,FBGN0004396,FBGN0043364,FBGN0004893,FBGN0015371,FBGN0038805,FBGN0011274,FBGN0033782,FBGN0035232,FBGN0045852,FBGN0024250,FBGN0002609,FBGN0001297,FBGN0000286,FBGN0003507,FBGN0052529,FBGN0015903,FBGN0263118,FBGN0039209,FBGN0000139,FBGN0010768,FBGN0038391,FBGN0003117,FBGN0262582,FBGN0003053,FBGN0037717,FBGN0029504,FBGN0261983,FBGN0016694,FBGN0037672,FBGN0040765,FBGN0035769,FBGN0004865,FBGN0261283,FBGN0034643,FBGN0085450,FBGN0260632,FBGN0011236
GO:0050806	FBGN0036641
